Individual	DateOfCapture	LitterSize	Size	Hornlength	Bodymass	Glizz	SexualActivity	Sex	Family
77	72	8	-0.413660836	-0.914980171	-0.35582132	-0.413660836	1	male	Fluffytail
77	78	8	1.051754709	-0.574846951	0.147855601	1.051754709	1	male	Fluffytail
77	81	8	1.373981563	-0.067054644	0.030686591	1.373981563	2	male	Fluffytail
77	82	8	0.394300641	-0.485534851	-0.09026789	0.394300641	2	male	Fluffytail
77	99	8	0.876456336	-0.404941491	0.10266954	0.876456336	2	male	Fluffytail
78	39	8	0.111150316	-2.017371739	4.028050099	0.111150316	0	male	Fluffytail
78	45	8	2.325992675	-0.472798559	-0.152019185	2.325992675	2	male	Fluffytail
78	54	8	-0.176979843	-2.266015122	4.353370462	-0.176979843	0	male	Fluffytail
79	54	8	0.770847073	-2.266015122	-0.420915164	0.770847073	0	male	Fluffytail
79	61	8	2.955644666	-1.72273929	-0.896646951	2.955644666	0	male	Fluffytail
80	37	8	0.704077374	-0.860625956	0.528321123	0.704077374	1	male	Fluffytail
80	53	8	1.750029811	-0.724374909	0.286305183	1.750029811	1	male	Fluffytail
80	61	8	0.026372065	-1.72273929	0.524780812	0.026372065	0	male	Fluffytail
80	64	8	1.203515881	-0.582363557	0.745235165	1.203515881	1	male	Fluffytail
81	3	8	0.486348891	-1.704059553	1.637078555	0.486348891	0	male	Scarlet
82	28	8	1.274596027	-0.920010942	2.130508439	1.274596027	1	male	Scarlet
82	70	8	0.182031084	-1.38035652	1.782930796	0.182031084	1	male	Scarlet
82	79	8	1.777075368	-0.879103193	2.174572774	1.777075368	1	male	Scarlet
82	96	8	2.019075689	-0.679281143	2.144986794	2.019075689	1	male	Scarlet
83	36	8	-0.744053602	-0.774441348	-0.040422188	-0.744053602	1	male	Scarlet
83	92	8	0.762897716	0.229433234	-0.804542686	0.762897716	2	male	Scarlet
49	60	9	2.932901001	0.136744878	-0.355554162	2.932901001	2	male	Littlehorn
49	75	9	1.904428293	-0.834672886	0.263860538	1.904428293	1	male	Littlehorn
49	86	9	2.010010117	0.208683279	0.095712264	2.010010117	2	male	Littlehorn
51	48	9	3.119407196	-0.0686455	1.963432689	3.119407196	2	male	Gracegull
52	100	9	0.463405712	-0.723699562	0.320022436	0.463405712	1	male	Gracegull
59	33	9	0.547352058	-1.557927001	0.85036762	0.547352058	0	male	Gracegull
61	45	9	-0.407337351	-0.472798559	-0.087689621	-0.407337351	2	male	Jewels
61	48	9	-0.881813319	-0.0686455	-0.154476092	-0.881813319	2	male	Jewels
61	65	9	0.029770007	-0.490006807	-0.003043924	0.029770007	2	male	Jewels
61	71	9	-1.472401695	-0.545369656	-0.42041777	-1.472401695	1	male	Jewels
61	74	9	0.233843246	0.0459885	-0.143313061	0.233843246	2	male	Jewels
61	84	9	0.007620102	0.288380761	0.418784587	0.007620102	2	male	Jewels
61	92	9	1.038758246	0.229433234	-0.199812473	1.038758246	2	male	Jewels
61	100	9	0.514872855	-0.723699562	0.35158644	0.514872855	1	male	Jewels
62	57	9	1.293029407	-0.520800496	-2.58784629	1.293029407	1	male	Jewels
64	45	9	2.308298145	-0.472798559	0.194359118	2.308298145	2	male	Jewels
64	48	9	1.39374723	-0.0686455	0.157876332	1.39374723	2	male	Jewels
64	91	9	0.067260322	-0.608937831	-0.359534192	0.067260322	1	male	Jewels
65	10	9	-0.326733435	-0.919341637	-0.43829799	-0.326733435	1	male	Jewels
65	27	9	-0.967604476	-0.693365875	-0.119050843	-0.967604476	1	male	Jewels
65	37	9	0.116050026	-0.860625956	0.364945604	0.116050026	1	male	Jewels
65	48	9	0.632514998	-0.0686455	-0.461497191	0.632514998	2	male	Jewels
65	63	9	0.928556757	-0.102512508	0.038910741	0.928556757	2	male	Jewels
65	76	9	0.788867894	-0.619058622	-0.052584984	0.788867894	1	male	Jewels
65	91	9	0.710575868	-0.608937831	0.212573872	0.710575868	1	male	Jewels
65	92	9	1.013669289	0.229433234	-0.128346483	1.013669289	2	male	Jewels
65	98	9	0.614193808	-0.502208137	-0.164727071	0.614193808	1	male	Jewels
66	27	9	0.582501962	-0.693365875	0.285489634	0.582501962	1	male	Jewels
66	42	9	1.917294362	-0.176036826	0.637098748	1.917294362	2	male	Jewels
66	71	9	1.845655864	-0.545369656	0.437845412	1.845655864	1	male	Jewels
66	72	9	0.914578129	-0.914980171	0.08362525	0.914578129	1	male	Jewels
66	96	9	0.266944188	-0.679281143	0.020633905	0.266944188	1	male	Jewels
67	24	9	-0.726287017	-0.918075332	-1.358188638	-0.726287017	1	male	Jewels
67	37	9	-0.222717687	-0.860625956	-1.123679579	-0.222717687	1	male	Jewels
67	74	9	1.031232649	0.0459885	0.024763862	1.031232649	2	male	Jewels
71	39	9	0.078074723	-2.017371739	0.8625562	0.078074723	0	male	Fluffytail
75	3	9	1.903638591	-1.704059553	-0.521511973	1.903638591	0	male	Fluffytail
80	54	9	1.603375418	-2.266015122	-0.198027408	1.603375418	0	male	Fluffytail
80	70	9	2.097734654	-1.38035652	-0.601817544	2.097734654	1	male	Fluffytail
82	30	9	2.078207188	-1.192432906	2.488244657	2.078207188	1	male	Scarlet
83	10	9	0.077226397	-0.919341637	-0.683014357	0.077226397	1	male	Scarlet
83	15	9	-0.046391932	-0.615829344	-0.210695797	-0.046391932	1	male	Scarlet
83	24	9	0.529201346	-0.918075332	-0.5083427	0.529201346	1	male	Scarlet
83	30	9	0.323095417	-1.192432906	-0.082013183	0.323095417	1	male	Scarlet
83	79	9	0.262318597	-0.879103193	-0.29767042	0.262318597	1	male	Scarlet
52	70	10	0.767397824	-1.38035652	-0.202536813	0.767397824	1	male	Gracegull
59	58	10	1.279753766	-1.101739144	0.17168833	1.279753766	1	male	Gracegull
59	70	10	1.163221659	-1.38035652	0.778923658	1.163221659	1	male	Gracegull
59	73	10	1.090467111	-1.63257165	1.163059358	1.090467111	0	male	Gracegull
61	88	10	0.766219305	-0.994729783	-0.15092411	0.766219305	1	male	Jewels
64	24	10	1.457151051	-0.918075332	0.086536325	1.457151051	1	male	Jewels
65	39	10	-0.781614832	-2.017371739	0.368681573	-0.781614832	0	male	Jewels
65	93	10	1.27228514	-0.436399323	-0.175971081	1.27228514	2	male	Jewels
65	100	10	1.391546138	-0.723699562	-0.386553465	1.391546138	1	male	Jewels
67	10	10	0.355280219	-0.919341637	-0.421846551	0.355280219	1	male	Jewels
67	36	10	0.594994365	-0.774441348	-0.061556873	0.594994365	1	male	Jewels
67	39	10	-0.442974683	-2.017371739	-0.445139686	-0.442974683	0	male	Jewels
67	66	10	1.305637572	-0.92147458	0.1685164	1.305637572	1	male	Jewels
67	85	10	0.912233476	-0.762366823	0.507410087	0.912233476	1	male	Jewels
67	88	10	0.289822178	-0.994729783	-0.046942051	0.289822178	1	male	Jewels
83	28	10	1.354159281	-0.920010942	-0.702386549	1.354159281	1	male	Scarlet
83	100	10	1.978194562	-0.723699562	-1.188946163	1.978194562	1	male	Scarlet
59	12	11	1.817345031	-2.247798349	1.198186943	1.817345031	0	male	Gracegull
61	3	11	0.708397875	-1.704059553	0.172862928	0.708397875	0	male	Jewels
61	39	11	1.069870057	-2.017371739	-0.11373184	1.069870057	0	male	Jewels
65	12	11	0.12518174	-2.247798349	0.094910743	0.12518174	0	male	Jewels
65	61	11	1.418976278	-1.72273929	0.007090747	1.418976278	0	male	Jewels
83	54	11	0.568915908	-2.266015122	-0.202534694	0.568915908	0	male	Scarlet
95	29	NA	-2.000500537	0.890028378	0.67264712	-2.000500537	3	not_sure	Klekek
95	4	NA	-0.489484424	1.011732536	1.199041762	-0.489484424	3	not_sure	Klekek
88	21	NA	-0.339346028	1.977623862	0.755570521	-0.339346028	4	not_sure	Scarlet
88	41	NA	-2.57452731	0.842550021	-1.175374514	-2.57452731	3	not_sure	Scarlet
89	35	NA	-1.854801828	0.327640741	-0.005093502	-1.854801828	2	not_sure	Scarlet
90	9	NA	-1.057235178	0.916977091	-0.446404207	-1.057235178	3	not_sure	Scarlet
90	22	NA	0.581403622	2.074652479	-0.451440388	0.581403622	4	not_sure	Scarlet
93	21	NA	-1.368091121	1.977623862	-1.349767947	-1.368091121	4	not_sure	Klekek
93	22	NA	-0.371081919	2.074652479	-0.863696919	-0.371081919	4	not_sure	Klekek
93	49	NA	-0.303735214	1.44919978	-0.465332032	-0.303735214	3	not_sure	Klekek
93	67	NA	0.194917426	1.548167008	-0.372581004	0.194917426	4	not_sure	Klekek
95	1	NA	1.145334518	2.179235276	3.413850518	1.145334518	4	not_sure	Klekek
95	43	NA	-0.16225819	1.169346301	1.233137507	-0.16225819	3	not_sure	Klekek
95	44	NA	-0.647907923	0.866181951	0.935816463	-0.647907923	3	not_sure	Klekek
95	46	NA	-0.950230619	0.727785292	0.769850064	-0.950230619	3	not_sure	Klekek
95	67	NA	0.473744018	1.548167008	2.292040962	0.473744018	4	not_sure	Klekek
98	21	NA	-0.156630297	1.977623862	-0.042860623	-0.156630297	4	not_sure	Klekek
98	22	NA	-0.206968501	2.074652479	0.349278781	-0.206968501	4	not_sure	Klekek
98	49	NA	-0.450344268	1.44919978	0.163446164	-0.450344268	3	not_sure	Klekek
98	50	NA	-0.859449521	1.226620373	-0.325288866	-0.859449521	3	not_sure	Klekek
98	99	NA	-1.636577361	-0.404941491	-1.060925469	-1.636577361	2	not_sure	Klekek
99	23	NA	-2.693159676	1.530093417	-0.747293172	-2.693159676	4	not_sure	Klekek
99	83	NA	-1.744323256	0.798978466	0.005447745	-1.744323256	3	not_sure	Klekek
100	41	NA	-1.100316821	0.842550021	0.39564603	-1.100316821	3	not_sure	Klekek
100	50	NA	-1.205052463	1.226620373	-0.14011463	-1.205052463	3	not_sure	Klekek
87	23	NA	-1.495281422	1.530093417	2.3756176	-1.495281422	4	not_sure	Scarlet
87	49	NA	-1.084256348	1.44919978	2.215376213	-1.084256348	3	not_sure	Scarlet
88	86	NA	-1.363022271	0.208683279	-0.615944121	-1.363022271	2	not_sure	Scarlet
89	2	NA	-0.563314451	0.658228758	0.143029162	-0.563314451	3	not_sure	Scarlet
89	16	NA	-2.084475094	-0.93606162	0.410512739	-2.084475094	1	not_sure	Scarlet
89	24	NA	-1.536736873	-0.918075332	0.542553624	-1.536736873	1	not_sure	Scarlet
89	52	NA	-1.38374564	-0.258653761	0.37841213	-1.38374564	2	not_sure	Scarlet
89	67	NA	0.095021026	1.548167008	0.121265177	0.095021026	4	not_sure	Scarlet
89	69	NA	-0.672800779	0.866648514	0.032219442	-0.672800779	3	not_sure	Scarlet
89	92	NA	-0.350555089	0.229433234	0.670937873	-0.350555089	2	not_sure	Scarlet
90	7	NA	-0.460362334	1.209975598	-0.546018413	-0.460362334	3	not_sure	Scarlet
90	8	NA	-0.711669173	0.584713161	-0.633293436	-0.711669173	3	not_sure	Scarlet
90	41	NA	-0.832896405	0.842550021	-0.321626174	-0.832896405	3	not_sure	Scarlet
90	44	NA	0.392247545	0.866181951	-0.060860938	0.392247545	3	not_sure	Scarlet
90	97	NA	0.906238054	2.087598432	-0.418597641	0.906238054	4	not_sure	Scarlet
91	2	NA	-1.115013056	0.658228758	-0.105879516	-1.115013056	3	not_sure	Klekek
91	9	NA	-0.206830227	0.916977091	0.106426365	-0.206830227	3	not_sure	Klekek
91	22	NA	0.015092432	2.074652479	0.34453017	0.015092432	4	not_sure	Klekek
91	23	NA	-0.338864057	1.530093417	0.414981921	-0.338864057	4	not_sure	Klekek
91	55	NA	-0.999057958	-0.104531934	-0.472149851	-0.999057958	2	not_sure	Klekek
91	59	NA	-0.511636494	0.773047891	-0.307419335	-0.511636494	3	not_sure	Klekek
91	67	NA	-0.849025956	1.548167008	-0.300877229	-0.849025956	4	not_sure	Klekek
91	69	NA	-0.366075715	0.866648514	0.145938744	-0.366075715	3	not_sure	Klekek
91	77	NA	-1.504729758	0.443795694	-0.376269271	-1.504729758	2	not_sure	Klekek
92	9	NA	-0.197321562	0.916977091	0.226615563	-0.197321562	3	not_sure	Klekek
92	20	NA	-1.869181435	0.868114935	1.227231622	-1.869181435	3	not_sure	Klekek
92	43	NA	1.139062969	1.169346301	0.157749087	1.139062969	3	not_sure	Klekek
92	49	NA	0.9833088	1.44919978	0.04035329	0.9833088	3	not_sure	Klekek
92	67	NA	0.759128733	1.548167008	0.029193328	0.759128733	4	not_sure	Klekek
92	68	NA	-0.076485707	1.718414285	-0.231731599	-0.076485707	4	not_sure	Klekek
93	13	NA	-0.244391208	-0.871037282	1.041768766	-0.244391208	1	not_sure	Klekek
93	29	NA	0.286117041	0.890028378	0.375003331	0.286117041	3	not_sure	Klekek
93	42	NA	-0.221766666	-0.176036826	0.121207771	-0.221766666	2	not_sure	Klekek
93	57	NA	0.138032789	-0.520800496	0.794386623	0.138032789	1	not_sure	Klekek
93	58	NA	2.037217691	-1.101739144	1.811224378	2.037217691	1	not_sure	Klekek
93	65	NA	-0.638690046	-0.490006807	0.715496272	-0.638690046	2	not_sure	Klekek
93	78	NA	1.560962298	-0.574846951	1.746053514	1.560962298	1	not_sure	Klekek
93	89	NA	-1.2713981	0.532931723	-0.425666839	-1.2713981	3	not_sure	Klekek
93	91	NA	0.2101489	-0.608937831	0.850419189	0.2101489	1	not_sure	Klekek
93	93	NA	0.227997527	-0.436399323	0.901774493	0.227997527	2	not_sure	Klekek
93	100	NA	1.047863371	-0.723699562	1.299771878	1.047863371	1	not_sure	Klekek
95	31	NA	0.620816934	0.426233575	0.740616228	0.620816934	2	not_sure	Klekek
95	32	NA	0.372873011	0.231879327	0.215466374	0.372873011	2	not_sure	Klekek
95	77	NA	0.550799577	0.443795694	0.35408427	0.550799577	2	not_sure	Klekek
96	2	NA	-0.411241543	0.658228758	-0.040248114	-0.411241543	3	not_sure	Klekek
96	14	NA	-1.632270027	0.409072202	-0.85952363	-1.632270027	2	not_sure	Klekek
96	59	NA	-0.263899567	0.773047891	-0.623701198	-0.263899567	3	not_sure	Klekek
97	23	NA	-1.091788508	1.530093417	-0.323656103	-1.091788508	4	not_sure	Klekek
97	26	NA	-1.722813851	0.472105747	0.880936432	-1.722813851	2	not_sure	Klekek
97	49	NA	-1.439232742	1.44919978	0.351725426	-1.439232742	3	not_sure	Klekek
98	14	NA	-0.570546983	0.409072202	-0.707873166	-0.570546983	2	not_sure	Klekek
98	15	NA	-1.438447315	-0.615829344	-1.211592224	-1.438447315	1	not_sure	Klekek
98	27	NA	-0.828013039	-0.693365875	-1.643197538	-0.828013039	1	not_sure	Klekek
98	35	NA	-0.786143239	0.327640741	-0.85748127	-0.786143239	2	not_sure	Klekek
98	57	NA	-0.610460955	-0.520800496	-1.47082864	-0.610460955	1	not_sure	Klekek
98	58	NA	-0.11516489	-1.101739144	-2.398904058	-0.11516489	1	not_sure	Klekek
98	94	NA	-0.130354891	0.163716356	-1.202331456	-0.130354891	2	not_sure	Klekek
99	86	NA	-1.296371891	0.208683279	0.247428222	-1.296371891	2	not_sure	Klekek
100	11	NA	-1.156424749	0.315073242	0.1030629	-1.156424749	2	not_sure	Klekek
100	49	NA	-0.575090727	1.44919978	-0.078907	-0.575090727	3	not_sure	Klekek
100	57	NA	-1.659463572	-0.520800496	0.79964975	-1.659463572	1	not_sure	Klekek
100	67	NA	0.815482136	1.548167008	-0.322030333	0.815482136	4	not_sure	Klekek
87	8	NA	-0.865622603	0.584713161	1.549946048	-0.865622603	3	not_sure	Scarlet
87	48	NA	-1.370667051	-0.0686455	1.567936666	-1.370667051	2	not_sure	Scarlet
87	60	NA	-0.001180875	0.136744878	0.944591671	-0.001180875	2	not_sure	Scarlet
87	77	NA	-0.127017966	0.443795694	0.895676787	-0.127017966	2	not_sure	Scarlet
87	83	NA	-0.667529055	0.798978466	1.450297363	-0.667529055	3	not_sure	Scarlet
87	99	NA	-0.826815313	-0.404941491	0.895139858	-0.826815313	2	not_sure	Scarlet
88	5	NA	0.820177903	1.445907095	2.016638693	0.820177903	3	not_sure	Scarlet
88	32	NA	0.123563059	0.231879327	0.44040973	0.123563059	2	not_sure	Scarlet
88	34	NA	0.138567537	-0.335548438	0.118309481	0.138567537	2	not_sure	Scarlet
88	52	NA	-1.017322009	-0.258653761	-0.470709201	-1.017322009	2	not_sure	Scarlet
88	55	NA	0.295892446	-0.104531934	0.562730403	0.295892446	2	not_sure	Scarlet
88	64	NA	-1.87411647	-0.582363557	-1.498866181	-1.87411647	1	not_sure	Scarlet
88	77	NA	-0.203088179	0.443795694	0.224836243	-0.203088179	2	not_sure	Scarlet
89	7	NA	0.139812429	1.209975598	0.268872672	0.139812429	3	not_sure	Scarlet
89	8	NA	-0.066706574	0.584713161	0.677916981	-0.066706574	3	not_sure	Scarlet
89	46	NA	0.109496247	0.727785292	0.444192995	0.109496247	3	not_sure	Scarlet
89	59	NA	0.075679832	0.773047891	0.661470666	0.075679832	3	not_sure	Scarlet
89	86	NA	-0.099316459	0.208683279	0.83621046	-0.099316459	2	not_sure	Scarlet
89	89	NA	-0.524328296	0.532931723	0.524684588	-0.524328296	3	not_sure	Scarlet
89	99	NA	-0.239688602	-0.404941491	0.892196196	-0.239688602	2	not_sure	Scarlet
90	31	NA	0.42915968	0.426233575	0.196052094	0.42915968	2	not_sure	Scarlet
90	46	NA	-0.100808013	0.727785292	-0.568178007	-0.100808013	3	not_sure	Scarlet
90	75	NA	-1.119284512	-0.834672886	0.467149288	-1.119284512	1	not_sure	Scarlet
90	78	NA	-2.046673015	-0.574846951	0.014291982	-2.046673015	1	not_sure	Scarlet
90	93	NA	-1.200203145	-0.436399323	0.199655879	-1.200203145	2	not_sure	Scarlet
91	17	NA	-0.35962819	0.870486354	0.060161203	-0.35962819	3	not_sure	Klekek
91	33	NA	-0.500615547	-1.557927001	-0.974669396	-0.500615547	0	not_sure	Klekek
91	38	NA	-0.139803057	-1.011812241	-0.535184923	-0.139803057	1	not_sure	Klekek
91	43	NA	1.629232947	1.169346301	0.423217311	1.629232947	3	not_sure	Klekek
91	50	NA	1.125161726	1.226620373	0.204763085	1.125161726	3	not_sure	Klekek
91	84	NA	0.069062475	0.288380761	-0.569024787	0.069062475	2	not_sure	Klekek
91	92	NA	-0.123194927	0.229433234	-0.221678466	-0.123194927	2	not_sure	Klekek
91	95	NA	0.654945614	0.901495318	0.220928201	0.654945614	3	not_sure	Klekek
92	2	NA	0.865707535	0.658228758	0.204847909	0.865707535	3	not_sure	Klekek
92	11	NA	-0.524259722	0.315073242	1.153857687	-0.524259722	2	not_sure	Klekek
92	59	NA	0.571123193	0.773047891	0.08177975	0.571123193	3	not_sure	Klekek
92	86	NA	0.784003515	0.208683279	0.693170412	0.784003515	2	not_sure	Klekek
93	28	NA	0.305776436	-0.920010942	0.924591977	0.305776436	1	not_sure	Klekek
93	40	NA	-0.675430979	-0.560295417	0.740571865	-0.675430979	1	not_sure	Klekek
93	66	NA	-0.180525884	-0.92147458	1.293704943	-0.180525884	1	not_sure	Klekek
93	71	NA	-1.686051478	-0.545369656	0.194554687	-1.686051478	1	not_sure	Klekek
93	88	NA	0.241728283	-0.994729783	1.538488394	0.241728283	1	not_sure	Klekek
94	63	NA	-1.925254026	-0.102512508	0.162644113	-1.925254026	2	not_sure	Klekek
94	90	NA	-0.958332388	0.996396813	-0.588633826	-0.958332388	3	not_sure	Klekek
95	2	NA	1.368537893	0.658228758	0.905068429	1.368537893	3	not_sure	Klekek
95	25	NA	0.483150729	-0.012874037	0.012434635	0.483150729	2	not_sure	Klekek
95	37	NA	0.281391044	-0.860625956	-1.461565055	0.281391044	1	not_sure	Klekek
95	55	NA	0.346956853	-0.104531934	-0.145201883	0.346956853	2	not_sure	Klekek
95	56	NA	1.179862278	0.452232528	0.382227437	1.179862278	2	not_sure	Klekek
95	81	NA	1.206065009	-0.067054644	-0.014191861	1.206065009	2	not_sure	Klekek
96	6	NA	0.421819291	0.53526369	-0.382996993	0.421819291	3	not_sure	Klekek
96	17	NA	-0.118507072	0.870486354	-0.526339355	-0.118507072	3	not_sure	Klekek
96	28	NA	-0.956005408	-0.920010942	-0.897822812	-0.956005408	1	not_sure	Klekek
96	45	NA	-0.859034291	-0.472798559	-0.989582962	-0.859034291	2	not_sure	Klekek
96	55	NA	-0.16304152	-0.104531934	-0.657290973	-0.16304152	2	not_sure	Klekek
96	56	NA	-0.310891052	0.452232528	-0.188561465	-0.310891052	2	not_sure	Klekek
97	5	NA	0.587133112	1.445907095	-1.212438474	0.587133112	3	not_sure	Klekek
97	14	NA	0.100870556	0.409072202	-0.438483203	0.100870556	2	not_sure	Klekek
97	29	NA	-0.20268845	0.890028378	-0.449002697	-0.20268845	3	not_sure	Klekek
97	42	NA	-0.761086809	-0.176036826	0.494428343	-0.761086809	2	not_sure	Klekek
97	56	NA	0.683063222	0.452232528	-0.976828163	0.683063222	2	not_sure	Klekek
97	67	NA	0.754056291	1.548167008	-2.206785853	0.754056291	4	not_sure	Klekek
98	3	NA	0.226726392	-1.704059553	-2.352467796	0.226726392	0	not_sure	Klekek
98	11	NA	2.339038838	0.315073242	-2.201974046	2.339038838	2	not_sure	Klekek
98	37	NA	0.104436212	-0.860625956	-2.102660674	0.104436212	1	not_sure	Klekek
98	73	NA	-0.419255348	-1.63257165	-2.398058761	-0.419255348	0	not_sure	Klekek
98	91	NA	0.538666547	-0.608937831	-1.650805	0.538666547	1	not_sure	Klekek
98	100	NA	0.880873735	-0.723699562	-2.226486119	0.880873735	1	not_sure	Klekek
99	8	NA	0.626166661	0.584713161	1.109933877	0.626166661	3	not_sure	Klekek
99	17	NA	0.083654031	0.870486354	0.650775541	0.083654031	3	not_sure	Klekek
99	24	NA	-0.036110625	-0.918075332	0.222160781	-0.036110625	1	not_sure	Klekek
99	29	NA	-0.074673921	0.890028378	1.089969862	-0.074673921	3	not_sure	Klekek
99	37	NA	-0.16960593	-0.860625956	0.290047113	-0.16960593	1	not_sure	Klekek
99	38	NA	-0.542173724	-1.011812241	0.314168022	-0.542173724	1	not_sure	Klekek
99	41	NA	0.029899745	0.842550021	1.036282785	0.029899745	3	not_sure	Klekek
99	43	NA	0.706554962	1.169346301	0.833025157	0.706554962	3	not_sure	Klekek
99	55	NA	0.032070722	-0.104531934	0.300596498	0.032070722	2	not_sure	Klekek
99	61	NA	-0.150612431	-1.72273929	0.892629939	-0.150612431	0	not_sure	Klekek
99	75	NA	-0.235361439	-0.834672886	0.233379869	-0.235361439	1	not_sure	Klekek
99	81	NA	0.094335777	-0.067054644	0.763416669	0.094335777	2	not_sure	Klekek
100	63	NA	-0.998668206	-0.102512508	0.258283676	-0.998668206	2	not_sure	Klekek
100	81	NA	-0.841149233	-0.067054644	0.627309048	-0.841149233	2	not_sure	Klekek
100	83	NA	-0.007518758	0.798978466	0.052334116	-0.007518758	3	not_sure	Klekek
100	93	NA	-0.756187751	-0.436399323	0.684752509	-0.756187751	2	not_sure	Klekek
87	11	NA	0.846453753	0.315073242	0.691122253	0.846453753	2	not_sure	Scarlet
87	13	NA	0.760469634	-0.871037282	0.09740884	0.760469634	1	not_sure	Scarlet
87	15	NA	0.036415594	-0.615829344	0.109401273	0.036415594	1	not_sure	Scarlet
87	28	NA	-0.644736882	-0.920010942	0.612370488	-0.644736882	1	not_sure	Scarlet
87	38	NA	-0.63984791	-1.011812241	0.905188532	-0.63984791	1	not_sure	Scarlet
87	63	NA	2.103790018	-0.102512508	-0.730638935	2.103790018	2	not_sure	Scarlet
87	75	NA	-0.315026412	-0.834672886	0.485116029	-0.315026412	1	not_sure	Scarlet
87	84	NA	0.225683599	0.288380761	0.606996169	0.225683599	2	not_sure	Scarlet
87	91	NA	0.446252517	-0.608937831	0.323680344	0.446252517	1	not_sure	Scarlet
87	93	NA	0.184932995	-0.436399323	0.306771518	0.184932995	2	not_sure	Scarlet
88	11	NA	1.757494583	0.315073242	1.670377155	1.757494583	2	not_sure	Scarlet
88	13	NA	-0.217746476	-0.871037282	-0.188505773	-0.217746476	1	not_sure	Scarlet
88	15	NA	0.299192694	-0.615829344	0.006100218	0.299192694	1	not_sure	Scarlet
88	42	NA	0.149854249	-0.176036826	-0.086405699	0.149854249	2	not_sure	Scarlet
88	45	NA	0.45860395	-0.472798559	0.294226304	0.45860395	2	not_sure	Scarlet
88	60	NA	1.797672262	0.136744878	2.089195252	1.797672262	2	not_sure	Scarlet
88	84	NA	1.452526693	0.288380761	1.066224309	1.452526693	2	not_sure	Scarlet
88	87	NA	1.056741943	-0.87651321	0.456451462	1.056741943	1	not_sure	Scarlet
89	76	NA	0.635636109	-0.619058622	1.096728495	0.635636109	1	not_sure	Scarlet
89	82	NA	0.587642879	-0.485534851	1.078436069	0.587642879	2	not_sure	Scarlet
89	96	NA	0.024599025	-0.679281143	0.901831331	0.024599025	1	not_sure	Scarlet
90	28	NA	0.402882705	-0.920010942	0.755876473	0.402882705	1	not_sure	Scarlet
90	37	NA	0.737807799	-0.860625956	0.07553569	0.737807799	1	not_sure	Scarlet
90	58	NA	-0.53239883	-1.101739144	0.524194236	-0.53239883	1	not_sure	Scarlet
90	64	NA	-0.112306738	-0.582363557	-0.002669411	-0.112306738	1	not_sure	Scarlet
90	82	NA	2.000726758	-0.485534851	0.818098792	2.000726758	2	not_sure	Scarlet
90	96	NA	0.314477049	-0.679281143	0.488075231	0.314477049	1	not_sure	Scarlet
90	98	NA	1.236000835	-0.502208137	0.384951754	1.236000835	1	not_sure	Scarlet
91	42	NA	2.057494331	-0.176036826	-0.202185234	2.057494331	2	not_sure	Klekek
91	46	NA	2.507685086	0.727785292	0.396108479	2.507685086	3	not_sure	Klekek
91	73	NA	1.055270089	-1.63257165	-1.007375717	1.055270089	0	not_sure	Klekek
92	24	NA	-0.614327718	-0.918075332	2.136500719	-0.614327718	1	not_sure	Klekek
92	34	NA	0.677274893	-0.335548438	0.898274095	0.677274893	2	not_sure	Klekek
92	40	NA	0.081215704	-0.560295417	1.718965603	0.081215704	1	not_sure	Klekek
92	57	NA	0.667012246	-0.520800496	1.143260646	0.667012246	1	not_sure	Klekek
92	79	NA	0.202749968	-0.879103193	1.83125144	0.202749968	1	not_sure	Klekek
92	82	NA	1.573543028	-0.485534851	1.578932176	1.573543028	2	not_sure	Klekek
92	85	NA	-0.402235539	-0.762366823	1.50470582	-0.402235539	1	not_sure	Klekek
92	87	NA	-0.589048805	-0.87651321	1.678272013	-0.589048805	1	not_sure	Klekek
92	94	NA	1.462128312	0.163716356	0.53470744	1.462128312	2	not_sure	Klekek
94	14	NA	0.81760324	0.409072202	-0.859234169	0.81760324	2	not_sure	Klekek
94	43	NA	0.346785344	1.169346301	-0.94517892	0.346785344	3	not_sure	Klekek
94	48	NA	-0.854689264	-0.0686455	-0.058244481	-0.854689264	2	not_sure	Klekek
94	78	NA	-1.678874314	-0.574846951	0.332868756	-1.678874314	1	not_sure	Klekek
94	82	NA	-1.141647266	-0.485534851	0.220833938	-1.141647266	2	not_sure	Klekek
94	84	NA	-0.165156111	0.288380761	-0.071862363	-0.165156111	2	not_sure	Klekek
94	92	NA	-1.147650658	0.229433234	0.199869067	-1.147650658	2	not_sure	Klekek
95	52	NA	1.650658925	-0.258653761	-0.108323863	1.650658925	2	not_sure	Klekek
95	70	NA	-0.664313378	-1.38035652	-2.268143293	-0.664313378	1	not_sure	Klekek
96	27	NA	-0.333157401	-0.693365875	-0.84392484	-0.333157401	1	not_sure	Klekek
96	90	NA	1.178275631	0.996396813	0.094181139	1.178275631	3	not_sure	Klekek
96	98	NA	-0.136900327	-0.502208137	-0.807367756	-0.136900327	1	not_sure	Klekek
97	8	NA	1.137126072	0.584713161	-1.489305027	1.137126072	3	not_sure	Klekek
97	13	NA	-0.541698015	-0.871037282	0.866293695	-0.541698015	1	not_sure	Klekek
97	19	NA	0.00297648	0.190322725	-0.602172724	0.00297648	2	not_sure	Klekek
